gloryheath lynx	
glowcap lantern	equipment
glowspore shaman	
gluntch, the bestower	evasive
gluttonous hellkite	evasive
gluttonous slug	evasive
gluttonous troll	evasive
gluttonous zombie	evasive
glyph elemental	
glyph keeper	evasive
glyph of destruction	combat_pump
glyph of doom	sweeper
glyph of reincarnation	sweeper,reanimation
gnarlback rhino	evasive
gnarled grovestrider	
gnarled professor	evasive
gnarled scarhide	anthem
gnarlid colony	
gnarlid pack	
gnarlroot pallbearer	evasive
gnarlroot trapper	mana_dork,ramp
gnarlwood dryad	
gnashing of teeth	combat_pump,mass_pump
gnat miser	
gnawing crescendo	mass_pump
gnawing vermin	
gnawing zombie	
gnoll hunter	
gnoll war band	evasive
gnome-made engine	tokens
gnomeball machine	tokens
gnottvold slumbermound	tokens
go blank	sweeper
go for the throat	removal
go forth	ramp,land_fetch,combat_pump
go hog wild	combat_pump
go ninja go	removal
go-shintai of boundless vigor	evasive
go-shintai of life's origin	tokens
go-shintai of lost wisdom	evasive
go-shintai of shared purpose	tokens
goatnap	combat_pump
gobhobbler rats	
gobland	mana_dork,ramp
goblin airbrusher	
goblin anarchomancer	
goblin archaeologist	
goblin arsonist	
goblin artisans	
goblin assailant	
goblin assault	tokens
goblin assault team	haste
goblin balloon brigade	
goblin banneret	
goblin barrage	removal
goblin berserker	haste
goblin bird-grabber	
goblin blast-runner	evasive
goblin bookie	
goblin brigand	
goblin bully	
goblin bushwhacker	
goblin cadets	
goblin caves	anthem
goblin champion	haste
goblin chariot	haste
goblin chieftain	anthem,haste
goblin chirurgeon	
goblin clearcutter	mana_dork,ramp
goblin cohort	
goblin crash pilot	
goblin cratermaker	
goblin cruciverbalist	haste
goblin dark-dwellers	evasive
goblin deathraiders	evasive
goblin digging team	
goblin diplomats	
goblin dirigible	evasive
goblin electromancer	
goblin elite infantry	
goblin engineer	
goblin fire fiend	haste
goblin firebug	
goblin fireleaper	
goblin fireslinger	
goblin firestarter	
goblin freerunner	evasive
goblin furrier	
goblin gang leader	tokens
goblin gathering	tokens
goblin gaveleer	evasive
goblin glasswright	
goblin glider	evasive
goblin glory chaser	evasive
goblin goliath	tokens
goblin grappler	
goblin grenade	removal,burn
goblin guide	haste
goblin haberdasher	evasive
goblin instigator	tokens
goblin javelineer	haste
goblin kaboomist	
goblin king	anthem
goblin lackey	
goblin legionnaire	
goblin locksmith	
goblin lookout	mass_pump
goblin lore	draw,cantrip
goblin marshal	tokens
goblin maskmaker	
goblin masons	
goblin mime	
goblin morale sergeant	haste
goblin morningstar	anthem,equipment
goblin motivator	
goblin mountaineer	
goblin mutant	evasive
goblin negotiation	removal,tokens
goblin offensive	tokens
goblin oriflamme	combat_pump,anthem
goblin outlander	
goblin patrol	
goblin picker	
goblin piker	
goblin piledriver	
goblin plate mail	anthem,equipment
goblin rabblemaster	tokens
goblin raider	
goblin rally	tokens
goblin recruiter	
goblin ringleader	haste
goblin rock sled	evasive
goblin ruinblaster	haste
goblin sappers	
goblin savant	
goblin scouts	tokens
goblin shortcutter	
goblin shrine	anthem
goblin ski patrol	
goblin sky raider	evasive
goblin skycutter	
goblin sledder	
goblin sleigh ride	sweeper
goblin smuggler	haste
goblin soothsayer	mass_pump
goblin spy	
goblin spymaster	tokens
goblin striker	haste
goblin surprise	mass_pump,tokens
goblin surveyor	evasive
goblin swine-rider	
goblin taskmaster	
goblin test pilot	evasive
goblin tinkerer	
goblin tomb raider	haste
goblin trailblazer	evasive
goblin trapfinder	
goblin trashmaster	anthem
goblin trenches	tokens
goblin tunneler	
goblin turncoat	
goblin vandal	
goblin war buggy	haste
goblin war paint	anthem
goblin war party	tokens
goblin war strike	removal
goblin warchief avatar	combat_pump,anthem
goblin wardriver	
goblin warrens	tokens
goblin welder	
goblin wizardry	tokens
goblin-town flunkies	haste
goblins of the flarg	
goblinslide	tokens
god-eternal bontu	evasive
god-eternal kefnet	evasive
god-eternal oketra	tokens
god-favored general	tokens
god-pharaoh's faithful	
goddric, cloaked reveler	evasive,haste
godhead of awe	evasive
godo's irregulars	
gods' eye, gate to the reikai	tokens
godsend	anthem,equipment
godsire	tokens
goggles of night	equipment
goka the unjust	
golbez, crystal collector	
gold myr	mana_dork,ramp
gold pan	anthem,equipment
gold rush	combat_pump
gold-forge garrison	tokens
gold-forged sentinel	evasive
gold-forged thopteryx	evasive
goldberry, river-daughter	
golden demise	combat_pump,mass_pump
golden egg	mana_dork,ramp
golden hind	mana_dork,ramp
golden ratio	draw,cantrip
golden sidekick	evasive
golden wish	removal
golden-scale aeronaut	evasive
goldenglow moth	evasive
goldfury strider	evasive
goldhound	mana_dork,ramp,evasive
goldlust triad	evasive
goldmane griffin	evasive
goldmeadow	tokens
goldmeadow dodger	
goldmeadow harrier	
goldmeadow lookout	tokens
goldmeadow nomad	tokens
goldmeadow stalwart	
goldmire bridge	mana_dork,ramp
goldnight castigator	evasive,haste
goldnight redeemer	evasive
goldspan dragon	evasive,haste
goldvein hydra	evasive,haste
goldvein pick	anthem,equipment
goldwarden's helm	anthem,tokens,equipment
goldwardens' gambit	tokens
golem foundry	tokens
golem-skin gauntlets	equipment
golgari charm	removal,mass_pump
golgari cluestone	mana_dork,ramp
golgari death swarm	evasive
golgari germination	tokens
golgari guildmage	
golgari keyrune	mana_dork,ramp
golgari locket	mana_dork,ramp
golgari raiders	haste
golgari signet	mana_dork,ramp
golgari thug	
goliath beetle	evasive
goliath hatchery	tokens
goliath sphinx	evasive
goliath, mass manipulator	
gollum the abandoned	
gollum's bite	combat_pump
gollum, obsessed stalker	evasive
gollum, patient plotter	
gollum, riddle master	
gollum, scheming guide	
gollum, silent slinker	evasive
goma fada vanguard	
gomazoa	evasive
gomif, fast racer	
gone	removal
gone fishing	removal
goobbue gardener	mana_dork,ramp
good knight	
gorbag of minas morgul	
gore-house chainwalker	
goremand	evasive
gorging vulture	evasive
gorgon flail	anthem,equipment
gorgon's head	equipment
gorilla berserkers	evasive
gorilla shaman	
gorilla tactics	tokens
gorilla titan	evasive
gorn captain	evasive
gornog, the red reaper	haste
goro-goro and satoru	tokens
goro-goro, disciple of ryusei	tokens
goryo's vengeance	reanimation
gossamer phantasm	evasive
gourmand's talent	tokens
grab the prize	draw,cantrip
grab the reins	removal,burn
graceful restoration	reanimation
graf harvest	tokens
graf rats	
graf reaver	
grafted butcher	anthem
grafted exoskeleton	anthem,equipment
grafted identity	anthem
grafted wargear	anthem,equipment
graham o'brien	
grakk the pacifist	
grakmaw, skyclave ravager	tokens
gran pulse ochu	
gran-gran	
grand abolisher	
grand architect	anthem
grand ball guest	evasive
grand crescendo	tokens
grand entryway	tokens
grand warlord radha	haste
grandmother goby	tokens
grandmother ravi sengir	evasive
granger guildmage	
granite gargoyle	evasive
granite witness	evasive
granitic titan	evasive
granulate	sweeper
grapeshot	removal,burn
grapple with death	removal
grappler spider	
grappling hook	equipment
grappling sundew	
grasp of darkness	combat_pump
grasp of the hieromancer	anthem
grasping current	removal
grasping scoundrel	
grasping thrull	evasive
grateful apparition	evasive
grave birthing	removal,draw,cantrip,tokens
grave consequences	removal,draw,cantrip
grave endeavor	reanimation
grave expectations	removal
grave servitude	anthem
grave titan	tokens
grave upheaval	reanimation
gravecrawler	
gravedig	tokens
gravel-hide goblin	
gravelgill scoundrel	
gravelighter	evasive
graven archfiend	evasive
graven dominator	evasive
graven lore	draw,cantrip
gravepurge	draw,cantrip
gravespawn sovereign	reanimation
gravestone strider	
gravetiller wurm	evasive
gravewaker	evasive,reanimation
graveyard glutton	
graveyard marshal	tokens
graveyard shift	reanimation
gravitational shift	anthem
gravitic punch	removal,burn
gravity negator	evasive
gravkill	removal
gravpack monoist	tokens,evasive
gray harbor merfolk	
gray slaad	evasive
graypelt hunter	evasive
grayscaled gharial	
greasefang, okiba boss	reanimation
greasewrench goblin	
great arashin city	tokens
great defender	combat_pump
great desert hellion	evasive
great divide guide	
great fang chroniclers	
great fierce bee	evasive
great forest druid	mana_dork,ramp
great furnace	mana_dork,ramp
great gilded boat	tokens
great hall of starnheim	tokens
great intelligence's plan	draw,cantrip
great teacher's decree	mass_pump
great unclean one	tokens
greataxe	anthem,equipment
greatbow doyen	anthem
greater tanuki	evasive
greatsword	anthem,equipment
greatsword of tyr	equipment
greed's gambit	tokens
greedy freebooter	
green dragon	evasive
green goblin	evasive
green goblin, back for more	evasive
green goblin, nemesis	evasive
green goblin, revenant	evasive
green mana battery	mana_dork,ramp
green scarab	anthem
green sun's twilight	draw,cantrip
greenbelt guardian	
greenbelt rampager	
greener pastures	tokens
greenhouse propagator	mana_dork,ramp
greenseeker	
greenside watcher	
greensleeves	sweeper
greensleeves, maro-sorcerer	tokens
greenweaver druid	mana_dork,ramp
greenwheel liberator	
greenwood sentinel	
gregor, shrewd magistrate	evasive
gremlin infestation	tokens
gremlin tamer	tokens
grendel, spawn of knull	evasive
grenzo's cutthroat	
grenzo's rebuttal	sweeper,tokens
grenzo, dungeon warden	
grenzo, havoc raiser	
gretchen titchwillow	
greven, predator captain	evasive
grey host reinforcements	evasive
greymond, avacyn's stalwart	anthem
grief	evasive
griffin aerie	tokens
griffin dreamfinder	evasive
griffin guide	anthem,tokens
griffin protector	evasive
griffin rider	evasive
griffin sentinel	evasive
griffnaut tracker	evasive
grifter's blade	anthem,equipment
grim bounty	removal
grim flayer	evasive
grim flowering	draw,cantrip
grim initiate	
grim lavamancer	
grim monolith	mana_dork,ramp
grim physician	
grim reaper's scythe	tokens,reanimation
grim reaper's sprint	anthem
grim reaper, lethal legionnaire	reanimation
grim repriser	
grim roustabout	
grim servant	evasive
grim wanderer	
grimclaw bats	evasive
grime gorger	evasive
grimlock, dinobot leader	anthem
grimlock, ferocious king	evasive
grimoire of the dead	sweeper
grimoire thief	
grip of amnesia	draw,cantrip
grip of desolation	removal
grip of phyresis	tokens
grip of the roil	draw,cantrip
griselbrand	evasive
grisly anglerfish	
grisly ritual	removal
grisly salvage	draw,cantrip
grisly sigil	removal
grisly spectacle	removal
grismold, the dreadsower	tokens,evasive
grist, the hunger tide	tokens
grist, the plague swarm	tokens
grist, voracious larva	
gristle glutton	
grixis	reanimation
grixis charm	removal,combat_pump,mass_pump
grixis grimblade	
grixis illusionist	
grixis slavedriver	tokens
grizzled leotau	
grizzlegom, hurloon hero	tokens
grizzly bears	
grizzly fate	tokens
grizzly ghoul	evasive
groom's finery	anthem,equipment
grotag bug-catcher	evasive
grotag siege-runner	
grotesque demise	removal
ground assault	removal
ground pounder	
groundbreaker	evasive,haste
groundchuck & dirtbag	evasive
grounded for life	removal
groundling pouncer	
groundskeeper	
groundswell	combat_pump
group project	tokens
grove of the dreampods	reanimation
grove of the guardian	tokens
grove rumbler	evasive
grovetender druids	tokens
grow extra arms	combat_pump
grow from the ashes	ramp,land_fetch
grow old together	combat_pump
growth cycle	combat_pump
growth spasm	ramp,land_fetch,tokens
growth spiral	draw,cantrip
growth spurt	combat_pump
growth-chamber guardian	
grub's command	removal,sweeper
grub, notorious auntie	evasive
grub, storied matriarch	evasive
grudge keeper	
gruesome encore	reanimation
gruesome realization	draw,cantrip
gruff triplets	evasive
grusilda, monster masher	reanimation
gruul charm	sweeper
gruul cluestone	mana_dork,ramp
gruul guildmage	
gruul keyrune	mana_dork,ramp
gruul locket	mana_dork,ramp
gruul signet	mana_dork,ramp
gruul spellbreaker	evasive
gruul war chant	combat_pump,anthem
gryff rider	evasive
gryff vanguard	evasive
gryff's boon	anthem
gryffwing cavalry	evasive
guan yu's 1,000-li march	sweeper
guan yu, sainted warrior	evasive
guard gomazoa	evasive
guarded heir	tokens
guardian archon	evasive
guardian augmenter	anthem
guardian gladewalker	
guardian idol	mana_dork,ramp
guardian kirin	evasive
guardian of cloverdell	tokens
guardian of ghirapur	evasive
guardian of new benalia	
guardian of pilgrims	
guardian of solitude	
guardian of tazeem	evasive
guardian of the gateless	evasive
guardian of the great door	evasive
guardian of the halls	evasive
guardian scalelord	evasive
guardian seraph	evasive
guardian shield-bearer	
guardian's magemark	anthem
guardians' pledge	mass_pump
gudul lurker	
guerrilla gorilla	
guerrilla tactics	removal,burn
guess who it is!	draw,cantrip
guide of souls	
guided passage	sweeper
guided strike	draw,cantrip
guidelight optimizer	mana_dork,ramp
guidelight synergist	evasive
guiding bolt	removal
guiding hydra	
guiding spirit	evasive
guild globe	mana_dork,ramp
guild thief	
guildpact informant	evasive
guildpact paragon	
guildsworn prowler	
guiltfeeder	evasive
guise of fire	anthem
gumato	mana_dork,ramp
gunner conscript	evasive
gurgling anointer	evasive,reanimation
gurmag rakshasa	evasive
gurmag swiftwing	evasive,haste
gush	draw,cantrip
gust of wind	removal,draw,cantrip
gust walker	
gust-skimmer	
gustcloak harrier	evasive
gustcloak runner	
gustcloak savior	evasive
gustcloak skirmisher	evasive
gustrider exuberant	evasive
gut shot	removal,burn
gut, true soul zealot	tokens
gutmorn, pactbound servant	evasive
gutter grime	tokens
gutter skulk	
gutterbones	
guttural response	counterspell
gutwrencher oni	evasive
guul draz assassin	
guul draz overseer	evasive
guul draz specter	evasive
guul draz vampire	evasive
guy in the chair	mana_dork,ramp
gwaihir the windlord	evasive
gwaihir, greatest of the eagles	tokens,evasive
gwen stacy	
gwenna, eyes of gaea	mana_dork,ramp
gwyllion hedge-mage	tokens
gyome, master chef	evasive
gyre engineer	mana_dork,ramp
gyre sage	mana_dork,ramp
gysahl greens	tokens
h.e.r.b.i.e. scout unit	evasive
h.e.r.b.i.e., lovable robot	mana_dork,ramp,evasive
haazda exonerator	
haazda marshal	tokens
haberthrasher	
hada freeblade	
hada spy patrol	
hades, sorcerer of eld	
hadran, naya sunseeder	mana_dork,ramp
hag of death's legion	tokens
haggle	draw,cantrip
hagra mauling	removal
hail of arrows	removal
hail storm	sweeper
hailstorm valkyrie	evasive
hajar, loyal bodyguard	
hakim, loreweaver	sweeper,evasive
hakka, whispering raven	evasive
halam djinn	haste
haldir, lórien lieutenant	
half-kitten, half-	
half-orc, half-	evasive
half-shark, half-	
half-squirrel, half-	
halimar excavator	
halimar wavewatch	
hall monitor	haste
hall of triumph	anthem
hallar, the firefletcher	evasive
hallowed burial	sweeper
hallowed haunting	tokens
hallowed moonlight	draw,cantrip
hallowed priest	
hallowed respite	removal
hallowed spiritkeeper	tokens
halo forager	evasive
halo fountain	tokens
halo hunter	evasive
halo scarab	
halt order	counterspell,draw,cantrip
hamato ninpō	removal
hamlet captain	
hamlet glutton	evasive
hammer mage	sweeper
hammer of bogardan	removal,burn
hammer of nazahn	anthem,equipment
hammer of purphoros	tokens
hammer of ruin	anthem,equipment
hammerfist giant	sweeper
hammerhand	anthem
hammerhead shark	
hammerhead tyrant	evasive
hammerhead, maggia boss	
hana kami	
hanabi blast	removal,burn
hand of cruelty	
hand of death	removal
hand of enlightenment	
hand of honor	
hand of silumgar	
hand of the praetors	anthem
hand of vecna	equipment
hand that feeds	
handy dandy clone machine	tokens
hangarback walker	tokens
